"TR_No","TR_Date","V_No","Cheque_No","Invoice_Date","Remarks","Invoice_No","MF","ChequeNo"
"1431","7/9/2007 12:00:00 AM","","0221416","7/10/2007 12:00:00 AM","","0","",""
"1432","7/9/2007 12:00:00 AM","","0221417","7/10/2007 12:00:00 AM","","0","",""
"1433","7/9/2007 12:00:00 AM","","0221418","7/10/2007 12:00:00 AM","","0","",""
"1434","7/9/2007 12:00:00 AM","","0221419","7/10/2007 12:00:00 AM","","0","",""
"1435","7/9/2007 12:00:00 AM","","0221420","7/10/2007 12:00:00 AM","","0","",""
"1436","7/9/2007 12:00:00 AM","","","","","0","",""
"1437","7/9/2007 12:00:00 AM","","","","","0","",""
"1438","7/9/2007 12:00:00 AM","","","","","0","",""
"1439","7/10/2007 12:00:00 AM","","","","","0","",""
"1440","7/11/2007 12:00:00 AM","","0223071","7/12/2007 12:00:00 AM","","0","",""
"1441","7/11/2007 12:00:00 AM","","1621313","7/12/2007 12:00:00 AM","","0","",""
"1442","7/10/2007 12:00:00 AM","","","","","0","",""
"1443","7/10/2007 12:00:00 AM","","","","","0","",""
"1444","7/11/2007 12:00:00 AM","","0223072","7/11/2007 12:00:00 AM","","0","",""
"1445","7/11/2007 12:00:00 AM","","0223071","7/11/2007 12:00:00 AM","","0","",""
"1446","7/11/2007 12:00:00 AM","","0076992","7/13/2007 12:00:00 AM","","0","",""
"1447","7/11/2007 12:00:00 AM","","0076992","7/13/2007 12:00:00 AM","","0","",""
"1448","7/11/2007 12:00:00 AM","","0076993","7/13/2007 12:00:00 AM","","0","",""
"1449","7/11/2007 12:00:00 AM","","0076994","7/13/2007 12:00:00 AM","","0","",""
"1450","7/11/2007 12:00:00 AM","","0076995","7/13/2007 12:00:00 AM","","0","",""
"1451","7/11/2007 12:00:00 AM","","00766996","7/13/2007 12:00:00 AM","","0","",""
"1452","7/11/2007 12:00:00 AM","","1621314","7/13/2007 12:00:00 AM","","0","",""
"1453","7/11/2007 12:00:00 AM","","","","","0","",""
"1454","7/11/2007 12:00:00 AM","","1621314","7/13/2007 12:00:00 AM","","0","",""
"1455","7/11/2007 12:00:00 AM","","1621315","7/13/2007 12:00:00 AM","","0","",""
"1456","7/11/2007 12:00:00 AM","","1621316","7/13/2007 12:00:00 AM","","0","",""
"1457","7/12/2007 12:00:00 AM","","0223074","7/12/2007 12:00:00 AM","","0","",""
"1458","7/12/2007 12:00:00 AM","","0223075","7/12/2007 12:00:00 AM","","0","",""
"1459","7/12/2007 12:00:00 AM","","0223074","7/12/2007 12:00:00 AM","","0","",""
"1460","7/11/2007 12:00:00 AM","","","","","0","",""
"1461","7/11/2007 12:00:00 AM","","","","","0","",""
"1462","7/12/2007 12:00:00 AM","","","","","0","",""
"1464","7/12/2007 12:00:00 AM","","0076997","7/13/2007 12:00:00 AM","","0","",""
"1465","7/12/2007 12:00:00 AM","","0076998","7/13/2007 12:00:00 AM","","0","",""
"1466","7/12/2007 12:00:00 AM","","0076999","7/13/2007 12:00:00 AM","","0","",""
"1467","7/12/2007 12:00:00 AM","","0077000","7/13/2007 12:00:00 AM","","0","",""
"1468","7/13/2007 12:00:00 AM","","0223078","","","0","",""
"1469","7/13/2007 12:00:00 AM","","","","","0","",""
"1470","7/13/2007 12:00:00 AM","","0223077","","","0","",""
"1471","7/13/2007 12:00:00 AM","","0223076","","","0","",""
"1472","7/13/2007 12:00:00 AM","","","","","0","",""
"1473","7/14/2007 12:00:00 AM","","","","","0","",""
"1474","7/14/2007 12:00:00 AM","","","","","0","",""
"1475","7/14/2007 12:00:00 AM","","","","","0","",""
"1476","7/16/2007 12:00:00 AM","","0223079","7/16/2007 12:00:00 AM","","0","",""
"1477","7/16/2007 12:00:00 AM","","0223080","7/16/2007 12:00:00 AM","","0","",""
"1478","7/16/2007 12:00:00 AM","","0223081","7/16/2007 12:00:00 AM","","0","",""
"1479","7/16/2007 12:00:00 AM","","0223082","7/16/2007 12:00:00 AM","","0","",""
"1480","7/16/2007 12:00:00 AM","","0223083","7/16/2007 12:00:00 AM","","0","",""
"1481","7/13/2007 12:00:00 AM","","","","","0","",""
"1482","7/14/2007 12:00:00 AM","","0223078","7/14/2007 12:00:00 AM","","0","",""
"1483","7/16/2007 12:00:00 AM","","","","","0","",""
"1484","7/16/2007 12:00:00 AM","","0223084","7/17/2007 12:00:00 AM","","0","",""
"1485","7/16/2007 12:00:00 AM","","0223085","7/17/2007 12:00:00 AM","","0","",""
"1486","7/16/2007 12:00:00 AM","","0223086","7/17/2007 12:00:00 AM","","0","",""
"1487","7/17/2007 12:00:00 AM","","0223087","7/18/2007 12:00:00 AM","","0","",""
"1488","7/17/2007 12:00:00 AM","","0223088","7/18/2007 12:00:00 AM","","0","",""
"1489","7/17/2007 12:00:00 AM","","0223089","7/18/2007 12:00:00 AM","","0","",""
"1490","7/17/2007 12:00:00 AM","","0223090","7/18/2007 12:00:00 AM","","0","",""
"1491","7/16/2007 12:00:00 AM","","","","","0","",""
"1492","7/16/2007 12:00:00 AM","","","","","0","",""
"1493","7/17/2007 12:00:00 AM","","0223091","7/17/2007 12:00:00 AM","","0","",""
"1494","7/17/2007 12:00:00 AM","","0223092","7/17/2007 12:00:00 AM","","0","",""
"1495","7/17/2007 12:00:00 AM","","0223093","7/17/2007 12:00:00 AM","","0","",""
"1496","7/17/2007 12:00:00 AM","","0223094","7/17/2007 12:00:00 AM","","0","",""
"1497","7/17/2007 12:00:00 AM","","0223095","","","0","",""
"1498","7/16/2007 12:00:00 AM","","","","","0","",""
"1499","7/20/2007 12:00:00 AM","","0223106-07-08-09-10","7/20/2007 12:00:00 AM","","0","",""
"1500","7/19/2007 12:00:00 AM","","0223101-02-03-04-05","7/19/2007 12:00:00 AM","","0","",""
"1501","7/18/2007 12:00:00 AM","","0223096-97-98-99-100","7/18/2007 12:00:00 AM","","0","",""
"1502","7/18/2007 12:00:00 AM","","0223096","7/18/2007 12:00:00 AM","","0","",""
"1503","7/18/2007 12:00:00 AM","","0223097","7/18/2007 12:00:00 AM","","0","",""
"1504","7/18/2007 12:00:00 AM","","0223098","7/18/2007 12:00:00 AM","","0","",""
"1505","7/18/2007 12:00:00 AM","","0223099","7/18/2007 12:00:00 AM","","0","",""
"1506","7/18/2007 12:00:00 AM","","02230100","7/18/2007 12:00:00 AM","","0","",""
"1507","7/19/2007 12:00:00 AM","","0223101","7/19/2007 12:00:00 AM","","0","",""
"1508","7/19/2007 12:00:00 AM","","02231102","7/19/2007 12:00:00 AM","","0","",""
"1509","7/19/2007 12:00:00 AM","","0223103","7/19/2007 12:00:00 AM","","0","",""
"1510","7/19/2007 12:00:00 AM","","0223104","7/19/2007 12:00:00 AM","","0","",""
"1511","7/19/2007 12:00:00 AM","","0223105","7/19/2007 12:00:00 AM","","0","",""
"1512","7/20/2007 12:00:00 AM","","0223106","7/20/2007 12:00:00 AM","","0","",""
"1513","7/20/2007 12:00:00 AM","","0223107","7/20/2007 12:00:00 AM","","0","",""
"1514","7/20/2007 12:00:00 AM","","0223108","7/20/2007 12:00:00 AM","","0","",""
"1515","7/20/2007 12:00:00 AM","","0223109","7/20/2007 12:00:00 AM","","0","",""
"1516","7/20/2007 12:00:00 AM","","0223110","7/20/2007 12:00:00 AM","","0","",""
"1517","7/17/2007 12:00:00 AM","","","","","0","",""
"1518","7/17/2007 12:00:00 AM","","","","","0","",""
"1519","7/18/2007 12:00:00 AM","","1621317","7/19/2007 12:00:00 AM","","0","",""
"1520","7/18/2007 12:00:00 AM","","1621318","7/19/2007 12:00:00 AM","","0","",""
"1521","7/17/2007 12:00:00 AM","","","","","0","",""
"1522","7/18/2007 12:00:00 AM","","","","","0","",""
"1523","7/19/2007 12:00:00 AM","","0223111","7/20/2007 12:00:00 AM","","0","",""
"1524","7/19/2007 12:00:00 AM","","0223112","7/20/2007 12:00:00 AM","","0","",""
"1525","7/19/2007 12:00:00 AM","","0223113","7/20/2007 12:00:00 AM","","0","",""
"1526","7/19/2007 12:00:00 AM","","0223114","7/20/2007 12:00:00 AM","","0","",""
"1527","7/19/2007 12:00:00 AM","","0223115","7/20/2007 12:00:00 AM","","0","",""
"1528","7/19/2007 12:00:00 AM","","0223116","7/20/2007 12:00:00 AM","","0","",""
"1529","7/19/2007 12:00:00 AM","","0223117","7/20/2007 12:00:00 AM","","0","",""
"1530","7/19/2007 12:00:00 AM","","0223118","7/20/2007 12:00:00 AM","","0","",""
"1531","7/19/2007 12:00:00 AM","","0223119","7/20/2007 12:00:00 AM","","0","",""
"1532","7/19/2007 12:00:00 AM","","0223120","7/20/2007 12:00:00 AM","","0","",""
"1533","7/20/2007 12:00:00 AM","","1621320","7/20/2007 12:00:00 AM","","0","",""
"1534","7/20/2007 12:00:00 AM","","0223122","7/20/2007 12:00:00 AM","","0","",""
"1535","7/20/2007 12:00:00 AM","","0223122","7/20/2007 12:00:00 AM","","0","",""
"1536","7/20/2007 12:00:00 AM","","0081902","7/20/2007 12:00:00 AM","","0","",""
"1537","7/21/2007 12:00:00 AM","","0081901","7/21/2007 12:00:00 AM","","0","",""
"1538","7/21/2007 12:00:00 AM","","0223121","7/21/2007 12:00:00 AM","","0","",""
"1539","7/21/2007 12:00:00 AM","","1621319","7/21/2007 12:00:00 AM","","0","",""
"1540","7/19/2007 12:00:00 AM","","","","","0","",""
"1541","7/20/2007 12:00:00 AM","","","","","0","",""
"1542","7/20/2007 12:00:00 AM","","0081903","7/21/2007 12:00:00 AM","","0","",""
"1543","7/20/2007 12:00:00 AM","","0081904","7/21/2007 12:00:00 AM","","0","",""
"1544","7/20/2007 12:00:00 AM","","0081905","7/21/2007 12:00:00 AM","","0","",""
"1545","7/20/2007 12:00:00 AM","","","","","0","",""
"1546","7/23/2007 12:00:00 AM","","","","","0","",""
"1547","7/23/2007 12:00:00 AM","","0223124","7/24/2007 12:00:00 AM","","0","",""
"1548","7/23/2007 12:00:00 AM","","0223125","7/24/2007 12:00:00 AM","","0","",""
"1549","7/23/2007 12:00:00 AM","","0223126","7/24/2007 12:00:00 AM","","0","",""
"1550","7/23/2007 12:00:00 AM","","0223127","7/24/2007 12:00:00 AM","","0","",""
"1551","7/23/2007 12:00:00 AM","","0223128","7/24/2007 12:00:00 AM","","0","",""
"1552","7/23/2007 12:00:00 AM","","0223129","7/24/2007 12:00:00 AM","","0","",""
"1553","7/23/2007 12:00:00 AM","","0223130","7/24/2007 12:00:00 AM","","0","",""
"1554","7/23/2007 12:00:00 AM","","0223131","7/24/2007 12:00:00 AM","","0","",""
"1555","7/23/2007 12:00:00 AM","","0223132","7/24/2007 12:00:00 AM","","0","",""
"1556","7/23/2007 12:00:00 AM","","0223133","7/24/2007 12:00:00 AM","","0","",""
"1557","7/22/2007 12:00:00 AM","","","","","0","",""
"1558","7/22/2007 12:00:00 AM","","","","","0","",""
"1559","7/20/2007 12:00:00 AM","","","","","0","",""
"1560","7/23/2007 12:00:00 AM","","","","","0","",""
"1561","7/23/2007 12:00:00 AM","","","","","0","",""
"1562","7/23/2007 12:00:00 AM","","","","","0","",""
"1563","7/24/2007 12:00:00 AM","","0223134","7/24/2007 12:00:00 AM","","0","",""
"1564","7/25/2007 12:00:00 AM","","0223135","7/25/2007 12:00:00 AM","","0","",""
"1565","7/26/2007 12:00:00 AM","","0223136","7/26/2007 12:00:00 AM","","0","",""
"1566","7/27/2007 12:00:00 AM","","0223137","7/27/2007 12:00:00 AM","","0","",""
"1567","7/24/2007 12:00:00 AM","","0081906","7/24/2007 12:00:00 AM","","0","",""
"1568","7/25/2007 12:00:00 AM","","0081908","7/25/2007 12:00:00 AM","","0","",""
"1569","7/26/2007 12:00:00 AM","","0081909","7/26/2007 12:00:00 AM","","0","",""
"1570","7/27/2007 12:00:00 AM","","0081907","7/27/2007 12:00:00 AM","","0","",""
"1571","7/23/2007 12:00:00 AM","","","","","0","",""
"1572","7/23/2007 12:00:00 AM","","","","","0","",""
"1573","7/24/2007 12:00:00 AM","","","","","0","",""
"1574","7/25/2007 12:00:00 AM","","1621321","7/26/2007 12:00:00 AM","","0","",""
"1575","7/25/2007 12:00:00 AM","","0223138 تا  0223151","7/26/2007 12:00:00 AM","","0","",""
"1576","7/25/2007 12:00:00 AM","","","","","0","",""
"1577","7/25/2007 12:00:00 AM","","","","","0","",""
"1578","7/25/2007 12:00:00 AM","","","","","0","",""
"1579","7/25/2007 12:00:00 AM","","","","","0","",""
"1580","7/27/2007 12:00:00 AM","","","","","0","",""
"1581","7/30/2007 12:00:00 AM","","0081910","7/30/2007 12:00:00 AM","","0","",""
"1582","7/30/2007 12:00:00 AM","","1621322","7/30/2007 12:00:00 AM","","0","",""
"1583","7/29/2007 12:00:00 AM","","","","","0","",""
"1584","7/30/2007 12:00:00 AM","","0081913","7/31/2007 12:00:00 AM","","0","",""
"1585","7/30/2007 12:00:00 AM","","0081912","7/30/2007 12:00:00 AM","","0","",""
"1586","7/30/2007 12:00:00 AM","","1621323","7/30/2007 12:00:00 AM","","0","",""
"1587","7/30/2007 12:00:00 AM","","0223153","7/30/2007 12:00:00 AM","","0","",""
"1588","7/31/2007 12:00:00 AM","","0223154","7/31/2007 12:00:00 AM","","0","",""
"1589","7/31/2007 12:00:00 AM","","1621324","7/31/2007 12:00:00 AM","","0","",""
"1590","7/31/2007 12:00:00 AM","","0081912","7/31/2007 12:00:00 AM","","0","",""
"1591","7/29/2007 12:00:00 AM","","","","","0","",""
"1592","7/29/2007 12:00:00 AM","","","","","0","",""
"1593","7/31/2007 12:00:00 AM","","","","","0","",""
"1594","7/31/2007 12:00:00 AM","","","","","0","",""
"1595","8/1/2007 12:00:00 AM","","","","","0","",""
"1596","7/2/2007 12:00:00 AM","","","","","0","",""
"1597","8/2/2007 12:00:00 AM","","","","","0","",""
"1598","8/1/2007 12:00:00 AM","","1621325","8/2/2007 12:00:00 AM","","0","",""
"1599","8/1/2007 12:00:00 AM","","1621326","8/2/2007 12:00:00 AM","","0","",""
"1600","8/1/2007 12:00:00 AM","","0355918062","8/2/2007 12:00:00 AM","","0","",""
"1601","8/1/2007 12:00:00 AM","","","","","0","",""
"1603","8/1/2007 12:00:00 AM","","","","","0","",""
"1604","8/1/2007 12:00:00 AM","","","","","0","",""
"1605","8/2/2007 12:00:00 AM","","0081915","8/2/2007 12:00:00 AM","","0","",""
"1606","8/2/2007 12:00:00 AM","","","","","0","",""
"1607","8/2/2007 12:00:00 AM","","","","","0","",""
"1608","8/2/2007 12:00:00 AM","","","","","0","",""
"1609","8/3/2007 12:00:00 AM","","","","","0","",""
"1610","8/4/2007 12:00:00 AM","","1621327","8/4/2007 12:00:00 AM","","0","",""
"1611","8/4/2007 12:00:00 AM","","0081916","8/4/2007 12:00:00 AM","","0","",""
"1612","8/4/2007 12:00:00 AM","","","","","0","",""
"1613","8/3/2007 12:00:00 AM","","","","","0","",""
"1614","8/3/2007 12:00:00 AM","","","","","0","",""
"1615","8/5/2007 12:00:00 AM","","","","","0","",""
"1616","8/6/2007 12:00:00 AM","","0223156","8/6/2007 12:00:00 AM","","0","",""
"1617","8/6/2007 12:00:00 AM","","0223156","8/6/2007 12:00:00 AM","","0","",""
"1618","8/6/2007 12:00:00 AM","","","","","0","",""
"1619","8/7/2007 12:00:00 AM","","","","","0","",""
"1620","8/7/2007 12:00:00 AM","","","","","0","",""
"1621","8/8/2007 12:00:00 AM","","1621328","8/9/2007 12:00:00 AM","","0","",""
"1622","8/8/2007 12:00:00 AM","","0223157","8/9/2007 12:00:00 AM","","0","",""
"1623","8/7/2007 12:00:00 AM","","","","","0","",""
"1624","8/8/2007 12:00:00 AM","","0081917","8/9/2007 12:00:00 AM","","0","",""
"1625","8/9/2007 12:00:00 AM","","","","","0","",""
"1626","8/10/2007 12:00:00 AM","","","","","0","",""
"1627","8/11/2007 12:00:00 AM","","","","","0","",""
"1628","8/13/2007 12:00:00 AM","","0223158-59","8/13/2007 12:00:00 AM","","0","",""
"1629","8/11/2007 12:00:00 AM","","","","","0","",""
"1630","8/11/2007 12:00:00 AM","","","","","0","",""
"1631","8/11/2007 12:00:00 AM","","","","","0","",""
"1632","8/12/2007 12:00:00 AM","","","","","0","",""
"1633","8/12/2007 12:00:00 AM","","","","","0","",""
"1634","1/1/2007 12:00:00 AM","","","","","0","",""
"1635","2/1/2007 12:00:00 AM","","","","","0","",""
"1636","3/1/2007 12:00:00 AM","","","","","0","",""
"1637","4/1/2007 12:00:00 AM","","","","","0","",""
"1638","5/1/2007 12:00:00 AM","","","","","0","",""
"1639","6/1/2007 12:00:00 AM","","","","","0","",""
"1640","7/1/2007 12:00:00 AM","","","","","0","",""
"1641","9/1/2007 12:00:00 AM","","","","","0","",""
"1642","8/11/2007 12:00:00 AM","","","","","0","",""
"1643","8/14/2007 12:00:00 AM","","","","","0","",""
"1644","8/15/2007 12:00:00 AM","","","","","0","",""
"1645","8/15/2007 12:00:00 AM","","","","","0","",""
"1646","8/15/2007 12:00:00 AM","","","","","0","",""
"1647","8/15/2007 12:00:00 AM","","00213160,61,62,63,64,65,66,67,68,69.","8/16/2007 12:00:00 AM","","0","",""
"1648","8/17/2007 12:00:00 AM","","1621329","8/18/2007 12:00:00 AM","","0","",""
"1649","8/17/2007 12:00:00 AM","","1621330","8/18/2007 12:00:00 AM","","0","",""
"1650","8/16/2007 12:00:00 AM","","","","","0","",""
"1651","8/17/2007 12:00:00 AM","","0081918","8/18/2007 12:00:00 AM","","0","",""
"1652","8/17/2007 12:00:00 AM","","","","","0","",""
"1653","8/17/2007 12:00:00 AM","","0081919","8/17/2007 12:00:00 AM","","0","",""
"1654","8/17/2007 12:00:00 AM","","","","","0","",""
"1655","8/18/2007 12:00:00 AM","","0081920","8/18/2007 12:00:00 AM","","0","",""
"1656","8/18/2007 12:00:00 AM","","","","","0","",""
"1657","8/19/2007 12:00:00 AM","","","8/19/2007 12:00:00 AM","","99","",""
"1658","8/19/2007 12:00:00 AM","","","8/19/2007 12:00:00 AM","","765","",""
"1659","8/19/2007 12:00:00 AM","","","","","0","",""
"1660","8/20/2007 12:00:00 AM","","","","","0","",""
"1661","8/20/2007 12:00:00 AM","","","","","0","",""
"1662","8/20/2007 12:00:00 AM","","","","","0","",""
"1663","8/20/2007 12:00:00 AM","","","","","0","",""
"1664","8/20/2007 12:00:00 AM","","","","","0","",""
"1665","8/20/2007 12:00:00 AM","","","","","0","",""
"1666","8/20/2007 12:00:00 AM","","","","","0","",""
"1667","8/20/2007 12:00:00 AM","","","","","0","",""
"1668","8/21/2007 12:00:00 AM","","","","","0","",""
"1669","8/21/2007 12:00:00 AM","","","","","0","",""
"1670","8/22/2007 12:00:00 AM","","1621331","8/23/2007 12:00:00 AM","","0","",""
"1671","8/21/2007 12:00:00 AM","","","","","0","",""
"1672","8/23/2007 12:00:00 AM","","","","","0","",""
"1673","8/24/2007 12:00:00 AM","","","","","0","",""
"1674","8/25/2007 12:00:00 AM","","","","","0","",""
"1675","8/23/2007 12:00:00 AM","","","","","0","",""
"1676","8/25/2007 12:00:00 AM","","","","","0","",""
"1677","8/25/2007 12:00:00 AM","","","","","0","",""
"1678","8/25/2007 12:00:00 AM","","","","","0","",""
"1679","8/27/2007 12:00:00 AM","","","","","0","",""
"1680","8/27/2007 12:00:00 AM","","0222571","8/28/2007 12:00:00 AM","","0","",""
"1681","8/28/2007 12:00:00 AM","","","","","0","",""
"1682","8/28/2007 12:00:00 AM","","","","","0","",""
"1683","8/28/2007 12:00:00 AM","","","","","0","",""
"1684","8/29/2007 12:00:00 AM","","1621332","8/30/2007 12:00:00 AM","","0","",""
"1685","8/28/2007 12:00:00 AM","","0222572","8/28/2007 12:00:00 AM","","0","",""
"1686","8/28/2007 12:00:00 AM","","0222572","8/28/2007 12:00:00 AM","","0","",""
"1687","8/28/2007 12:00:00 AM","","0081921","8/28/2007 12:00:00 AM","","0","",""
"1688","8/28/2007 12:00:00 AM","","0081924","8/28/2007 12:00:00 AM","","0","",""
"1689","8/30/2007 12:00:00 AM","","0081922","8/30/2007 12:00:00 AM","","0","",""
"1690","8/31/2007 12:00:00 AM","","0081923","8/31/2007 12:00:00 AM","","0","",""
"1691","8/29/2007 12:00:00 AM","","0222573","8/29/2007 12:00:00 AM","","0","",""
"1692","8/30/2007 12:00:00 AM","","0222574","8/30/2007 12:00:00 AM","","0","",""
"1693","8/31/2007 12:00:00 AM","","0222575","8/31/2007 12:00:00 AM","","0","",""
"1694","8/29/2007 12:00:00 AM","","","","","0","",""
"1695","8/29/2007 12:00:00 AM","","","","","0","",""
"1696","8/29/2007 12:00:00 AM","","","","","0","",""
"1697","8/30/2007 12:00:00 AM","","0083326","8/31/2007 12:00:00 AM","","0","",""
"1698","9/1/2007 12:00:00 AM","","","","","0","",""
"1699","8/30/2007 12:00:00 AM","","","","","0","",""
"1700","8/30/2007 12:00:00 AM","","","","","0","",""
"1701","8/30/2007 12:00:00 AM","","","","","0","",""
"1702","8/31/2007 12:00:00 AM","","","","","0","",""
"1703","8/31/2007 12:00:00 AM","","","","","0","",""
"1704","8/31/2007 12:00:00 AM","","","","","0","",""
"1705","8/31/2007 12:00:00 AM","","","","","0","",""
"1706","9/1/2007 12:00:00 AM","","0083327","9/1/2007 12:00:00 AM","","0","",""
"1707","9/1/2007 12:00:00 AM","","","","","0","",""
"1708","9/1/2007 12:00:00 AM","","","","","0","",""
"1709","9/1/2007 12:00:00 AM","","","","","0","",""
"1710","9/2/2007 12:00:00 AM","","","","","0","",""
"1711","9/2/2007 12:00:00 AM","","","","","0","",""
"1712","9/2/2007 12:00:00 AM","","","","","0","",""
"1713","9/3/2007 12:00:00 AM","","","","","0","",""
"1714","9/4/2007 12:00:00 AM","","","","","0","",""
"1715","9/4/2007 12:00:00 AM","","","","","0","",""
"1716","9/5/2007 12:00:00 AM","","0222576","9/6/2007 12:00:00 AM","","0","",""
"1717","9/5/2007 12:00:00 AM","","1621333","9/6/2007 12:00:00 AM","","0","",""
"1718","9/5/2007 12:00:00 AM","","033851","9/5/2007 12:00:00 AM","","0","",""
"1719","9/5/2007 12:00:00 AM","","","","","0","",""
"1720","9/5/2007 12:00:00 AM","","0222577","9/5/2007 12:00:00 AM","","0","",""
"1721","9/5/2007 12:00:00 AM","","0222577","9/5/2007 12:00:00 AM","","0","",""
"1722","9/5/2007 12:00:00 AM","","","","","0","",""
"1723","9/5/2007 12:00:00 AM","","0222578","9/5/2007 12:00:00 AM","","0","",""
"1724","9/6/2007 12:00:00 AM","","0222579","9/6/2007 12:00:00 AM","","0","",""
"1725","9/6/2007 12:00:00 AM","","0083328","9/7/2007 12:00:00 AM","","0","",""
"1726","9/6/2007 12:00:00 AM","","","","","0","",""
"1727","9/7/2007 12:00:00 AM","","","","","0","",""
"1728","9/8/2007 12:00:00 AM","","","","","0","",""
"1729","9/9/2007 12:00:00 AM","","","","","0","",""
"1730","9/10/2007 12:00:00 AM","","","","","0","",""
"1731","9/11/2007 12:00:00 AM","","","","","0","",""
"1732","9/11/2007 12:00:00 AM","","","","","0","",""
"1733","9/11/2007 12:00:00 AM","","","","","0","",""
"1734","9/11/2007 12:00:00 AM","","","","ueptember","0","",""
"1735","9/12/2007 12:00:00 AM","","1621334","9/13/2007 12:00:00 AM","","0","",""
"1736","9/12/2007 12:00:00 AM","","0222580","9/12/2007 12:00:00 AM","","0","",""
