"TR_No","SL","Item","P","Q","R","W","Amount","VType","Account_Party","Control_Code","Narration","AC_Party2","GatePassNo","GatePassDt","Veh_No","Spindles","Frame","E_S_D","Item_Spec","Entry_DT","UNarration","DNarration","Tare_W","Kat_W","Org_W","Bill_PB","Tar_R","Invt_cat","Tax_am"
"6241","6719","1","","","","","357918","102","867","5","food wheat bill","0","","","","0","0","0","0","5/6/2020 11:27:02 PM","فوڈ  گندم  بل  ","","","","","1","0","0","False"
"6299","6776","1","","","","","100000","102","843","5","Cash Paid","0","","","","0","0","0","0","7/7/2020 3:12:46 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6300","6777","1","","","","","100000","101","867","5","Cheque Paid Mills","0","","","","0","0","0","0","7/8/2020 10:30:14 AM","چيک  پيڈ  ملز  ","","","","","1","0","0","False"
"6301","6778","1","","","","","100000","102","843","5","Cheque Paid Mills","0","","","","0","0","0","0","7/8/2020 10:30:35 AM","چيک  پيڈ  ملز  ","","","","","1","0","0","False"
"6302","6779","1","","","","","750000","201","834","5","Hawala Sufi Flour Mills","843","","","","0","0","0","0","7/8/2020 10:48:23 AM","حوالہ  صوفى  فلور  ملز  ","","","","","1","0","0","False"
"6303","6780","1","","","","","200000","102","843","5","Cash Paid","0","","","","0","0","0","0","7/9/2020 10:41:10 AM","کيش  پيڈ  ","","","","","1","0","0","False"
"6304","6781","1","","","","","50000","102","843","5","Cash Paid","0","","","","0","0","0","0","7/12/2020 5:42:55 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6201","6680","1","","","","","2000","102","856","5","Cash paid","0","","","","0","0","0","0","3/30/2020 5:31:54 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6202","6681","1","","","","","1500","102","857","5","Cash Paid","0","","","","0","0","0","0","3/30/2020 5:32:22 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6203","6682","1","","","","","1300","102","355","5","Cash Paid","0","","","","0","0","0","0","3/30/2020 5:36:26 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6206","6685","1","","","","","2000","102","867","5","Cash Paid Easy Paisa","0","","","","0","0","0","0","3/31/2020 4:39:36 PM","کيش  پيڈ  ایزی  پیسہ  ","","","","","1","0","0","False"
"6207","6686","1","","","","","33000","102","867","5","Cash paid Easy Paisa","0","","","","0","0","0","0","3/31/2020 4:40:37 PM","کيش  پيڈ  ایزی  پیسہ  ","","","","","1","0","0","False"
"6208","6687","1","","","","","2019","101","355","5","Bill","0","","","","0","0","0","0","4/3/2020 4:34:53 PM","بل  ","","","","","1","0","0","False"
"6209","6688","1","","","","","1500","102","856","5","Atta","0","","","","0","0","0","0","4/10/2020 3:55:38 PM","آٹا  ","","","","","1","0","0","False"
"6210","6689","1","","","","","25000","102","867","5","Cash Easy Paisa","0","","","","0","0","0","0","4/11/2020 8:39:46 PM","کيش  ایزی  پیسہ  ","","","","","1","0","0","False"
"6211","6690","1","","","","","30000","102","867","5","Cash Easy Paisa","0","","","","0","0","0","0","4/11/2020 8:41:09 PM","کيش  ایزی  پیسہ  ","","","","","1","0","0","False"
"6212","6691","1","","","","","55000","101","867","5","Cheque Paid Sufi Mill","0","","","","0","0","0","0","4/11/2020 8:45:55 PM","چيک  پيڈ  صوفى  مل  ","","","","","1","0","0","False"
"6213","6692","1","","","","","600","102","856","5","cash","0","","","","0","0","0","0","4/14/2020 1:56:16 PM","کيش  ","","","","","1","0","0","False"
"6135","6612","1","","","","","400000","101","867","5","Cheque Paid Sufi Mill","0","","","","0","0","0","0","10/14/2019 6:08:06 PM","چيک  پيڈ  صوفى  مل  ","","","","","1","0","0","False"
"6136","6613","1","","","","","600000","102","868","5","Cash Paid","0","","","","0","0","0","0","10/15/2019 11:30:11 AM","کيش  پيڈ  ","","","","","1","0","0","False"
"6136","6614","1","","","","","","402","827","5","","0","","","","0","0","0","0","10/18/2019 7:55:25 AM","","","","","","1","0","0","False"
"6137","6615","1","","","","","1296","101","355","5","Bill","0","","","","0","0","0","0","11/3/2019 2:32:40 PM","بل  ","","","","","1","0","0","False"
"6138","6616","1","","","","","1000","102","857","5","Cash","0","","","","0","0","0","0","11/3/2019 2:33:56 PM","کيش  ","","","","","1","0","0","False"
"6139","6617","1","","","","","1000","102","856","5","Cash","0","","","","0","0","0","0","11/3/2019 2:34:08 PM","کيش  ","","","","","1","0","0","False"
"6140","6618","1","","","","","901","101","355","5","Bill","0","","","","0","0","0","0","11/3/2019 2:45:39 PM","بل  ","","","","","1","0","0","False"
"6141","6619","1","","","","","213","101","790","5","Exp Card Amount (Card Closed)","0","","","","0","0","0","0","11/3/2019 2:50:31 PM","خرچہ  کارڈ  رقم   (کارڈ  کلوزڈ )  ","","","","","1","0","0","False"
"6165","6644","1","","","","","300000","102","843","5","Cash Paid","0","","","","0","0","0","0","12/31/2019 11:06:55 AM","کيش  پيڈ  ","","","","","1","0","0","False"
"6166","6645","1","","","","","1110","101","355","5","Bill","0","","","","0","0","0","0","12/31/2019 12:04:30 PM","بل  ","","","","","1","0","0","False"
"6167","6646","1","","","","","10625","102","843","5","P L S Wheat","0","","","","0","0","0","0","1/2/2020 1:46:41 PM","پى  ايل  ايس  گندم  ","","","","","1","0","0","False"
"6168","6647","1","","","","","10625","101","843","5","Cash","0","","","","0","0","0","0","1/2/2020 1:47:10 PM","کيش  ","","","","","1","0","0","False"
"6169","6648","1","","","","","10000","101","867","5","Cash Received","0","","","","0","0","0","0","1/18/2020 11:31:33 AM","کيش  وصول  ","","","","","1","0","0","False"
"6170","6649","1","","","","","30000","102","867","5","Cash","0","","","","0","0","0","0","2/1/2020 11:59:24 AM","کيش  ","","","","","1","0","0","False"
"6171","6650","1","","","","","1000","102","856","5","Cash","0","","","","0","0","0","0","2/1/2020 12:00:25 PM","کيش  ","","","","","1","0","0","False"
"6172","6651","1","","","","","1000","102","857","5","Cash","0","","","","0","0","0","0","2/1/2020 12:00:35 PM","کيش  ","","","","","1","0","0","False"
"6173","6652","1","","","","","3000","102","355","5","Cash Paid","0","","","","0","0","0","0","2/1/2020 12:01:32 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6174","6653","1","","","","","200000","102","843","5","Cash","0","","","","0","0","0","0","2/1/2020 12:13:05 PM","کيش  ","","","","","1","0","0","False"
"6128","6605","1","","","","","90000","101","868","5","Mobile S 10 Plus (90000 A/c +10000 Cash)","0","","","","0","0","0","0","10/7/2019 4:11:49 PM","موبائل  ايس  10  پلس   (90000  اے /سى   +10000  کيش )  ","","","","","1","0","0","False"
"6129","6606","1","","","","","1300000","102","868","5","Cash Paid","0","","","","0","0","0","0","10/7/2019 4:13:44 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6078","6557","1","","","","","107690","101","843","5","Cash Recived","0","","","","0","0","0","0","6/26/2019 12:53:16 PM","کيش  وصولي  ","","","","","1","0","0","False"
"6079","6558","1","","","","","25000","102","867","5","Cash Paid","0","","","","0","0","0","0","6/26/2019 4:15:19 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6081","6560","1","","","","","34000","101","856","5","Cash Exp","0","","","","0","0","0","0","6/26/2019 4:21:56 PM","کيش  خرچہ  ","","","","","1","0","0","False"
"6082","6561","1","","","","","12600","101","857","5","Cash Exp","0","","","","0","0","0","0","6/26/2019 4:23:13 PM","کيش  خرچہ  ","","","","","1","0","0","False"
"6083","6562","1","","","","","100000","102","862","5","Cash Paid","0","","","","0","0","0","0","6/27/2019 1:08:49 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6084","6563","1","","","","","2000","102","856","5","Cash","0","","","","0","0","0","0","6/29/2019 4:29:38 PM","کيش  ","","","","","1","0","0","False"
"6085","6564","1","","","","","1000","102","857","5","Cash","0","","","","0","0","0","0","6/29/2019 4:29:50 PM","کيش  ","","","","","1","0","0","False"
"6086","6565","1","","","","","100000","201","868","5","","828","","","","0","0","0","0","7/3/2019 10:42:23 AM","","","","","","1","0","0","False"
"6087","6566","1","","","","","1502","101","355","5","Bill","0","","","","0","0","0","0","7/4/2019 11:03:14 AM","بل  ","","","","","1","0","0","False"
"6089","6567","1","","","","","70000","201","868","5","Cash voucher No","834","","","","0","0","0","0","7/11/2019 2:18:23 PM","کيشررسید نمبر739","","","","","1","0","0","False"
"6090","6568","1","","","","","23000","101","868","5","Cash Hawala  Mobile Sale 28000 Net Cash 23000","0","","","","0","0","0","0","7/11/2019 2:23:36 PM","کيش  حوالہ    موبائل  سیل 28000 نقد کیش 23000","","","","","1","0","0","False"
"6091","6569","1","","","","","7000","101","868","5","Cash Received","0","","","","0","0","0","0","7/11/2019 2:25:22 PM","کيش  وصول  ","","","","","1","0","0","False"
"6092","6570","1","","","","","100000","201","843","5","Cheque Bank Alhabib","828","","","","0","0","0","0","7/11/2019 2:29:23 PM","چیک بنک  الحبیب","","","","","1","0","0","False"
"6093","6571","1","","","","","100000","102","843","5","Cash","0","","","","0","0","0","0","7/11/2019 2:31:40 PM","کيش  ","","","","","1","0","0","False"
"6094","6572","1","","","","","1000","102","355","5","Cash","0","","","","0","0","0","0","7/11/2019 2:44:16 PM","کيش  ","","","","","1","0","0","False"
"6095","6573","1","","","","","25000","101","867","5","Cash","0","","","","0","0","0","0","7/21/2019 11:24:14 AM","کيش  ","","","","","1","0","0","False"
"6096","6574","1","","","","","177650","102","843","5","P L S Wheat Rate Mun 110","0","","","","0","0","0","0","7/22/2019 12:36:19 PM","پى  ايل  ايس  گندم  ریٹ  من  110  ","","","","","1","0","0","False"
"6099","6576","1","","","","","8000","101","820","5","P L S Wheat 2019","0","","","","0","0","0","0","7/22/2019 12:44:01 PM","پى  ايل  ايس  گندم  2019  ","","","","","1","0","0","False"
"6100","6577","1","","","","","15000","101","853","5","P L S Wheat 2019","0","","","","0","0","0","0","7/22/2019 12:44:27 PM","پى  ايل  ايس  گندم  2019  ","","","","","1","0","0","False"
"6101","6578","1","","","","","27650","101","843","5","Cash","0","","","","0","0","0","0","7/22/2019 1:23:16 PM","کيش  ","","","","","1","0","0","False"
"6102","6579","1","","","","","8000","102","820","5","Cash","0","","","","0","0","0","0","7/22/2019 1:26:07 PM","کيش  ","","","","","1","0","0","False"
"6103","6580","1","","","","","15000","102","853","5","Cash","0","","","","0","0","0","0","7/22/2019 1:26:20 PM","کيش  ","","","","","1","0","0","False"
"6104","6581","1","","","","","400000","201","843","5","Cash Paid sufi Mill","868","","","","0","0","0","0","9/18/2019 5:17:51 PM","کيش  پيڈ  صوفى  مل  ","","","","","1","0","0","False"
"6105","6582","1","","","","","13214","102","843","5","P L S Wheat","0","","","","0","0","0","0","9/18/2019 5:18:48 PM","پى  ايل  ايس  گندم  ","","","","","1","0","0","False"
"6106","6583","1","","","","","13214","101","843","5","Cash Mill","0","","","","0","0","0","0","9/18/2019 5:19:32 PM","کيش  مل  ","","","","","1","0","0","False"
"6107","6584","1","","","","","30000","102","834","5","Cash Paid Sufi Mill","0","","","","0","0","0","0","9/18/2019 5:20:21 PM","کيش  پيڈ  صوفى  مل  ","","","","","1","0","0","False"
"6108","6585","1","","","","","2000","102","355","5","Cash Paid","0","","","","0","0","0","0","9/18/2019 5:21:49 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6109","6586","1","","","","","1222","101","355","5","Bill","0","","","","0","0","0","0","9/18/2019 5:25:21 PM","بل  ","","","","","1","0","0","False"
"6110","6587","1","","","","","901","101","355","5","Bill","0","","","","0","0","0","0","9/18/2019 5:25:37 PM","بل  ","","","","","1","0","0","False"
"6111","6588","1","","","","","7","101","867","5","Bank Exp","0","","","","0","0","0","0","9/21/2019 4:48:32 PM","بنک  خرچہ  ","","","","","1","0","0","False"
"6112","6589","1","","","","","43","101","867","5","Bank Exp","0","","","","0","0","0","0","9/21/2019 4:50:50 PM","بنک  خرچہ  ","","","","","1","0","0","False"
"6113","6590","1","","","","","13","101","867","5","Bank Exp","0","","","","0","0","0","0","9/21/2019 4:53:00 PM","بنک  خرچہ  ","","","","","1","0","0","False"
"6114","6591","1","","","","","79","101","867","5","Bank exp","0","","","","0","0","0","0","9/21/2019 4:53:26 PM","بنک  خرچہ  ","","","","","1","0","0","False"
"6115","6592","1","","","","","7","101","867","5","Bank Exp","0","","","","0","0","0","0","9/21/2019 4:54:19 PM","بنک  خرچہ  ","","","","","1","0","0","False"
"6116","6593","1","","","","","43","101","867","5","Bank Exp","0","","","","0","0","0","0","9/21/2019 4:54:43 PM","بنک  خرچہ  ","","","","","1","0","0","False"
"6117","6594","1","","","","","13","101","867","5","Bank Exp","0","","","","0","0","0","0","9/21/2019 4:55:17 PM","بنک  خرچہ  ","","","","","1","0","0","False"
"6118","6595","1","","","","","79","101","867","5","Bank Exp","0","","","","0","0","0","0","9/21/2019 4:56:13 PM","بنک  خرچہ  ","","","","","1","0","0","False"
"6119","6596","1","","","","","50000","201","843","5","Cash Paid","867","","","","0","0","0","0","9/21/2019 4:56:46 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"6120","6597","1","","","","","26400","102","843","5","P L S","0","","","","0","0","0","0","10/2/2019 7:43:18 PM","پى  ايل  ايس  ","","","","","1","0","0","False"
"6121","6598","1","","","","","26400","101","843","5","Cash Sajjad","0","","","","0","0","0","0","10/2/2019 7:44:06 PM","کيش  سجاد  ","","","","","1","0","0","False"
"6122","6599","1","","","","","1000","102","857","5","Cash","0","","","","0","0","0","0","10/2/2019 7:44:54 PM","کيش  ","","","","","1","0","0","False"
"6123","6600","1","","","","","1000","102","856","5","Cash","0","","","","0","0","0","0","10/2/2019 7:45:10 PM","کيش  ","","","","","1","0","0","False"
"6124","6601","1","","","","","110000","101","868","5","Cash","","","","","0","0","0","0","10/2/2019 7:45:32 PM","کيش  ","","","","","1","0","0","False"
"6125","6602","1","","","","","20000","101","867","5","Cash For Fee","0","","","","0","0","0","0","10/4/2019 6:32:45 PM","کيش  برائے  فيس  ","","","","","1","0","0","False"
"6126","6603","1","","","","","1800000","101","843","5","Cash","0","","","","0","0","0","0","10/7/2019 4:07:05 PM","کيش  ","","","","","1","0","0","False"
"5480","5954","1","","","","","6500","101","797","5","Close","0","","","","0","0","0","0","12/14/2016 12:54:46 PM","بند  ","","","","","1","0","0","False"
"5484","5959","1","","","","","10406","101","851","5","Account Close","0","","","","0","0","0","0","12/14/2016 1:52:19 PM"," اکاؤنٹ  بند  ","","","","","1","0","0","False"
"5485","5960","1","","","","","232","101","851","5","Account Close Exp","0","","","","0","0","0","0","12/14/2016 1:54:23 PM"," اکاؤنٹ  بند  خرچہ  ","","","","","1","0","0","False"
"5486","5961","1","","","","","232","102","852","5","Cash","0","","","","0","0","0","0","12/15/2016 11:51:03 AM","کيش  ","","","","","1","0","0","False"
"5487","5962","1","","","","","200","101","852","5","Account Close Exp","0","","","","0","0","0","0","12/15/2016 11:51:25 AM"," اکاؤنٹ  بند  خرچہ  ","","","","","1","0","0","False"
"5488","5963","1","","","","","32","101","852","5","Excise Exp","0","","","","0","0","0","0","12/15/2016 11:51:57 AM","ايکسائز  خرچہ  ","","","","","1","0","0","False"
"5489","5964","1","","","","","11836","101","852","5","Cash","0","","","","0","0","0","0","12/15/2016 11:52:22 AM","کيش  ","","","","","1","0","0","False"
"5491","5966","1","","","","","15000","102","859","5","Cash Paid","0","","","","0","0","0","0","12/16/2016 3:57:57 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"5492","5967","1","","","","","10000","102","859","5","Cash Paid","0","","","","0","0","0","0","12/16/2016 3:58:52 PM","کيش  پيڈ  ","","","","","1","0","0","False"
"5493","5968","1","","","","","8","101","790","5","Exp","0","","","","0","0","0","0","12/21/2016 4:33:02 PM","خرچہ  ","","","","","1","0","0","False"
"5495","5970","1","","","","","54","101","790","5","Premium","0","","","","0","0","0","0","12/21/2016 4:35:11 PM","پريميم  ","","","","","1","0","0","False"
"5496","5971","1","","","","","60","101","790","5","S M S Exp","0","","","","0","0","0","0","12/24/2016 11:09:01 AM","ايس  ايم  ايس  خرچہ  ","","","","","1","0","0","False"
